 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 13, 2017 
 ==================================================================

 Disk File Name = SRIM Outputs\120Sn_120Sn.txt

 Ion = Tin [50] , Mass = 119.902 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   4.847E+00  1.171E+00    2.23 um     5317 A      4990 A   
  10.00 MeV   5.334E+00  1.096E+00    2.43 um     5566 A      5333 A   
  11.00 MeV   5.809E+00  1.031E+00    2.62 um     5782 A      5642 A   
  12.00 MeV   6.270E+00  9.741E-01    2.80 um     5971 A      5921 A   
  13.00 MeV   6.715E+00  9.242E-01    2.97 um     6137 A      6174 A   
  14.00 MeV   7.144E+00  8.797E-01    3.13 um     6285 A      6405 A   
  15.00 MeV   7.556E+00  8.399E-01    3.29 um     6417 A      6616 A   
  16.00 MeV   7.953E+00  8.040E-01    3.44 um     6536 A      6810 A   
  17.00 MeV   8.334E+00  7.714E-01    3.58 um     6643 A      6990 A   
  18.00 MeV   8.700E+00  7.416E-01    3.72 um     6742 A      7157 A   
  20.00 MeV   9.391E+00  6.893E-01    3.99 um     6919 A      7458 A   
  22.50 MeV   1.018E+01  6.345E-01    4.30 um     7108 A      7785 A   
  25.00 MeV   1.091E+01  5.886E-01    4.60 um     7267 A      8068 A   
  27.50 MeV   1.158E+01  5.496E-01    4.88 um     7404 A      8317 A   
  30.00 MeV   1.220E+01  5.160E-01    5.15 um     7523 A      8540 A   
  32.50 MeV   1.278E+01  4.866E-01    5.40 um     7628 A      8740 A   
  35.00 MeV   1.333E+01  4.608E-01    5.65 um     7721 A      8921 A   
  37.50 MeV   1.385E+01  4.378E-01    5.89 um     7805 A      9087 A   
  40.00 MeV   1.435E+01  4.173E-01    6.12 um     7881 A      9240 A   
  45.00 MeV   1.528E+01  3.819E-01    6.56 um     8026 A      9513 A   
  50.00 MeV   1.615E+01  3.527E-01    6.98 um     8149 A      9750 A   
  55.00 MeV   1.696E+01  3.279E-01    7.38 um     8256 A      9959 A   
  60.00 MeV   1.773E+01  3.068E-01    7.76 um     8349 A      1.01 um  
  65.00 MeV   1.847E+01  2.884E-01    8.13 um     8432 A      1.03 um  
  70.00 MeV   1.917E+01  2.723E-01    8.49 um     8507 A      1.05 um  
  80.00 MeV   2.049E+01  2.453E-01    9.16 um     8661 A      1.07 um  
  90.00 MeV   2.171E+01  2.236E-01    9.80 um     8791 A      1.10 um  
 100.00 MeV   2.283E+01  2.058E-01   10.40 um     8903 A      1.12 um  
 110.00 MeV   2.388E+01  1.907E-01   10.98 um     9001 A      1.13 um  
